id,user_created_time,user,user_description,user_followers_count,user_profile_location,tweet_geo_loc,tweets,likes,time
995582143794331657,Sun May 13 08:30:54 +0000 2018,TajuddinKamil,Fiat Justitia Ruat Caelum,1622,"Kuala Lumpur, Wilayah Persekut",,@partneriqbal @bigcatnergy @thevibesnews @Ambiga_S @pakatanharapan_ Not only the Malays are supporting @NajibRazak… https://t.co/qO45AkXiFl,0,2022-05-21 10:42:32+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@fmtoday @DrAdhamBaba bersama Kita Kuburkan Puak Hancing #PakatanHarapan &amp; Sekutu,0,2022-05-21 10:08:44+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,"Malaysia Akan Aman!!
Ekonomi #Malaysia Akan Pulih Dan Akan Menjadi Yang Terbaik Dalam Dunia Jika 
Puaka… https://t.co/pkYoJYMulW",1,2022-05-21 10:00:17+00:00
517990909,Wed Mar 07 22:28:44 +0000 2012,ravinsingh8,Member of non partisan civil society. Like to be the change I want to see happen.,70,Pendatang,,@partneriqbal @thevibesnews @Ambiga_S @pakatanharapan_ There has never been more camps in umNO as today! Providing… https://t.co/kMstVrN8mP,0,2022-05-21 09:50:17+00:00
1428504615377510401,Thu Aug 19 23:53:58 +0000 2021,PackRagu,Liberal and Secular Politics for All...Retweets are not endorsements.....,254,,,"RT @masnitasha: Ada yg kata @pakatanharapan_ is losing out on socmed war against BN/UMNO.  I just wanna ask, do u guys really thk Pasir Sal…",0,2022-05-21 09:44:52+00:00
285961382,Fri Apr 22 03:09:56 +0000 2011,ruzails,"Malay-sian... searching for truth, exposing the truth, against corruption, upholding integrity, ...SINCERELY! Ke Arah Malaysia Yang Lebih Berintegriti!",507,West Malaysia,,RT @opie20Ten: @pakatanharapan_ @anwaribrahim @anthonyloke @mujahidrawa sila ambil perhatian!! No PN + PH!!,0,2022-05-21 09:36:55+00:00
111548556,Fri Feb 05 09:25:08 +0000 2010,opie20Ten,GOTHIK MALAM EDAN,104,,,@pakatanharapan_ @anwaribrahim @anthonyloke @mujahidrawa sila ambil perhatian!! No PN + PH!! https://t.co/ntNE4ozmsn,1,2022-05-21 09:13:20+00:00
111548556,Fri Feb 05 09:25:08 +0000 2010,opie20Ten,GOTHIK MALAM EDAN,104,,,"Penang, Sgor n N9 shud do more! Bravo! @pakatanharapan_ https://t.co/R7vc3rHszX",0,2022-05-21 08:58:39+00:00
1380418047576395776,Fri Apr 09 07:12:46 +0000 2021,ain50100,@aliaa08.Technology @Tesla.Diversity.Faith.Religion.Race Equal Right.Economy.Musician.Kid.Analyst.Freelancer Preacher.Writer.❎,178,,,"RT @RameshRaoAKS: Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada #Bari…",0,2022-05-21 08:22:50+00:00
1036756343762366464,Mon Sep 03 23:22:29 +0000 2018,1rmf5,"Universal LAW is for LACKEYS
Context is for KINGS

Ours not to reason why
Ours but to do and die",1986,,,RT @RameshRaoAKS: Jika Puak Otak Selut Ini Memerintah Negara Sekali Lagi… Semua Rumah Penyokong PHHaprak Akan Di Penuhi Pokok Ganja Untuk T…,0,2022-05-21 07:42:02+00:00
1036756343762366464,Mon Sep 03 23:22:29 +0000 2018,1rmf5,"Universal LAW is for LACKEYS
Context is for KINGS

Ours not to reason why
Ours but to do and die",1986,,,"RT @RameshRaoAKS: Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada #Bari…",0,2022-05-21 07:38:54+00:00
3164672503,Mon Apr 20 01:49:45 +0000 2015,410aries,Aries ++,2902,"Malacca,Malaysia",,RT @amran1817: @RameshRaoAKS @SyedSaddiq @partimuda @amkjohorrasmi @DAPSYMalaysia @PartiAmanah @pakatanharapan_ Rasanya 24 jam anak2 muda d…,0,2022-05-21 07:29:53+00:00
3164672503,Mon Apr 20 01:49:45 +0000 2015,410aries,Aries ++,2902,"Malacca,Malaysia",,RT @RameshRaoAKS: Jika Puak Otak Selut Ini Memerintah Negara Sekali Lagi… Semua Rumah Penyokong PHHaprak Akan Di Penuhi Pokok Ganja Untuk T…,0,2022-05-21 07:29:32+00:00
1003281113475772417,Sun Jun 03 14:23:52 +0000 2018,AimanAirin2,"🌳💐🌲💐🌲🌱🍁🏕🏞⛰️🍃🌈☁💧🌙⭐️🪐 #BalikPulau,KeyEll #bongsu #pencintaalamsekitardanhaiwan #liverpool",4373,sky,,RT @RameshRaoAKS: Jika Puak Otak Selut Ini Memerintah Negara Sekali Lagi… Semua Rumah Penyokong PHHaprak Akan Di Penuhi Pokok Ganja Untuk T…,0,2022-05-21 07:27:12+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@malaysiakini #PRU15 Voters will teach 🐷🐷 #Pakatanharapan frauds a lesson,5,2022-05-21 07:26:55+00:00
1317690835505274880,Sun Oct 18 04:56:02 +0000 2020,BangsaJiwa,“ashhadu alla ilaha illallah wa ashhadu anna muhammadarrasulullah”,23,,,@4thepeople15 @IsmailSabri60 @PNRasmiMY @pakatanharapan_ @barisanasional @DAPRocket @PPBMofficial @partisosialis 😂,0,2022-05-21 05:35:36+00:00
610439794,Sun Jun 17 02:17:24 +0000 2012,AKUANAKWATAN,"Anak Watan Jati @ Tanah Melayu 
Ahlul Sunnah Wal Jamaah
Musuh aku adalah semua yang memusuhi Sunnah Wal Jamaah dan puak2 Anti Islam Anti Melayu Anti Raja Melayu",4167,Malaysia,,"@MuhyiddinYassin [bukan nama sebenar ] bermaksud , pastikan @pakatanharapan_ dan @PNRasmiMY menang PRU15, JIKA TIDA… https://t.co/xw6Sgr7pui",0,2022-05-21 05:03:54+00:00
1196039985775857676,Sun Nov 17 12:18:57 +0000 2019,izdjaafar,"I used professional skepticism as my defense mechanism. Pardon my French, Monsieur.",99,"Kuala Lumpur, Malaysia",,RT @partneriqbal: @thevibesnews @Ambiga_S @pakatanharapan_ Always preaching without going to the ground. How do you explain najib and zahid…,0,2022-05-21 04:55:16+00:00
1043154839251738627,Fri Sep 21 15:07:49 +0000 2018,4thepeople15,foodie #dotherightthings! Facts don’t lie.,829,Malaysia,,@AzminAli doing a wonders job - no major player invest in Malaysia! @IsmailSabri60 @PPBMofficial @pakatanharapan_… https://t.co/JpMiEsFmp2,0,2022-05-21 04:43:56+00:00
3767800273,Sat Oct 03 07:41:43 +0000 2015,mimimarinajaaf1,"When Allah loves you, He places the love of you in the hearts of the people whose love is worth having.",6345,"New South Wales, Australia",,"RT @AKUANAKWATAN: @NgaKorMing Before pru14 , decades you kit siang and bangsa @dapmalaysia claimed Malaysia has bancrupt but it was @dapmal…",0,2022-05-21 04:29:05+00:00
2184245486,Sat Nov 09 12:34:16 +0000 2013,amran1817,,2328,Kuala Lumpur & Penang,,@RameshRaoAKS @SyedSaddiq @partimuda @amkjohorrasmi @DAPSYMalaysia @PartiAmanah @pakatanharapan_ Rasanya 24 jam ana… https://t.co/fVUFLg8Gi2,1,2022-05-21 04:21:23+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@MrN6992 @dermainejupri @MakkalSaktiOrg @thanenthiran3 @aaranjitamizhan @RK_RAMESH_6055 @IsmailSabri60… https://t.co/ZUJsv3sk9w,0,2022-05-21 04:13:37+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@davetoh_2020 @Bossbm17 @MakkalSaktiOrg @thanenthiran3 @aaranjitamizhan @RK_RAMESH_6055 @IsmailSabri60… https://t.co/ggjMoA4yQL,0,2022-05-21 04:12:39+00:00
1956391519,Sat Oct 12 10:39:07 +0000 2013,hafezalmohd,,41,KualaLumpurMalaysia,,@adzman86 @DrZahidHamidi @NajibRazak Payung keramat kuat...lepas la @SPRMMalaysia @AGCPutrajaya @PASPusat… https://t.co/dwIN6N3S4v,0,2022-05-21 04:06:02+00:00
2489143340,Sun May 11 02:20:57 +0000 2014,nverquestionme,,754,Wherever I Lay My Hat,,"RT @RameshRaoAKS: Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada #Bari…",0,2022-05-21 04:02:39+00:00
1001008618236399616,Mon May 28 07:53:47 +0000 2018,orion12071,"U really get ...,what u give😇",24,,,"@adzman86 @pakatanharapan_ @KEADILAN Yelah tau..tapi nape pilih ""beruk"" ..tu beruk yg pakai tongkay..takde yg lain… https://t.co/apERR5VMR2",0,2022-05-21 03:59:31+00:00
4499610497,Wed Dec 16 05:21:42 +0000 2015,dk_derick72,,132,Kuala Lumpur Federal Territory,,@adzman86 @pakatanharapan_ @KEADILAN @JohariAbdul5 Apa kata solve the public escalators problem. That’s real work.,0,2022-05-21 03:57:48+00:00
2270459545,Tue Dec 31 14:47:52 +0000 2013,masnitasha,"furry loving, appreciate good things in life",131,,,So true!! Pejuang dan Warisan definitely doesn’t share the same aspirations as @pakatanharapan_ 😉 https://t.co/jiQOCFeGPi,1,2022-05-21 03:48:24+00:00
929254386617917440,Sat Nov 11 07:48:05 +0000 2017,bijak_politik,"Memerangi elit politikus dlm Pas, Umno, Bersatu, PKR, Dap, Pan.. perjuangan mencelikkan mata rakyat!!!   #PROrakyatmarhaen #antiOPPURTUNIST #pemimpinHambaRakyat",1473,a fence sitter ,,antara salah satu sebab rakyat atas pagar benci kat @pakatanharapan_ @anwaribrahim @n_izzah @SyedSaddiq… https://t.co/q6BxaNzh2x,1,2022-05-21 03:44:54+00:00
237577561,Thu Jan 13 04:15:57 +0000 2011,Feekry4u,K.I.S.S - Keep It Simple S****d,976,Sitiawan/KL,,@Sadbrain @partneriqbal @TockWai @thevibesnews @Ambiga_S @pakatanharapan_ Lots of it.....,0,2022-05-21 03:37:10+00:00
1165516406865068033,Sun Aug 25 06:49:25 +0000 2019,dato_saravanan,"Businessman
Politician",361,"Negri Sembilan, Malaysia",,"RT @RameshRaoAKS: Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada #Bari…",0,2022-05-21 03:28:41+00:00
3314811637,Fri Aug 14 05:33:00 +0000 2015,AstroRadioNews,We're the voices behind the news updates for @litedotmy @mixdotmy @hitzdotmy @sinar_my @ERAdotje @ZayanMy @gegar_my @raaga_my @MY_HAOWAN @MELODY_MSIA @goXUANmy,7094,Malaysia,,Belum ada perbincangan rasmi antara #PerikatanNasional dan #PakatanHarapan mengenai kerjasama bagi menghadapai… https://t.co/3t5NHgzvqM,0,2022-05-21 03:13:11+00:00
107887553,Sun Jan 24 03:06:11 +0000 2010,Urangsabah,"Product of the 60s, Built to Last. A Simple Sabahan Malaysian with no political affiliation born b4 Malaysia came 2b. A Catholic and Proud.",3477,"Kota Kinabalu, Sabah",,@AkuSabah @MasidiM @SabahInfo @KKCity @501Awani @SabahOnBorneo @sabahmajujaya @MusaHjAman @likas_official… https://t.co/vHdOYOyoSb,0,2022-05-21 02:56:48+00:00
763216865497796608,Wed Aug 10 03:34:15 +0000 2016,wongwongmalek,,166,Batu 6 Air Hitam,,@En_Blue_Bird @pakatanharapan_ Bila permintaan lebih dari stok pastilah harga barang akan naik.Orang kg sendiri pun… https://t.co/z9U7hBBUPc,1,2022-05-21 02:49:43+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@501Awani @melisa_idris @SharaadKuttan @imokman Only fools n idiots will trust n vote #Pakatanharapan again,1,2022-05-21 02:37:46+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,"Guys Awas!! Ini Adalah Scammer!! Kononnya Jual Ketam Dengan Murah.Ramai dah Kena Tipu,!!
@KPDNKK @KDNPUTRAJAYA… https://t.co/I99QhsiVUd",4,2022-05-21 02:31:49+00:00
707733326006587393,Thu Mar 10 01:02:28 +0000 2016,panzer194045,,393,,,@masnitasha @rowanromano @pakatanharapan_ Yes.. setuju sgt.. tu sebab duit politik tu penting.. tanpa duit.. tiada… https://t.co/XLRbOXfnUF,0,2022-05-21 02:31:33+00:00
413821432,Wed Nov 16 09:11:11 +0000 2011,PGeorge9601,,62,,,"@MSabu_Official @anthonyloke @anwaribrahim
@MuhyiddinYassin @chedetofficial
@pakatanharapan_ @barisanasional… https://t.co/i6stRpYDhv",0,2022-05-21 02:20:11+00:00
2210588498,Sat Nov 23 12:21:57 +0000 2013,rowanromano,,597,seremban,,"RT @masnitasha: Ada yg kata @pakatanharapan_ is losing out on socmed war against BN/UMNO.  I just wanna ask, do u guys really thk Pasir Sal…",0,2022-05-21 02:09:24+00:00
603830051,Sat Jun 09 18:49:17 +0000 2012,kapoww07,,4,,,@adzman86 @pakatanharapan_ @KEADILAN @JohariAbdul5 Mamat ni mmg azali lemau..xleh nak watpe lagi,0,2022-05-21 02:09:12+00:00
1279675811650363398,Sun Jul 05 07:17:59 +0000 2020,Nastro75,"When it's Over,Leave..Don't Continue Watering A Dead Flower.",99,"Ulu Langat, Selangor",,"@adzman86 Pakcik makcik totoqq masih sokong mereka..sbb mereka bijak main ttg bangsa,agama &amp; raja bila nk PRU..hara… https://t.co/PKOAhosXPp",0,2022-05-21 01:47:55+00:00
1964132558,Wed Oct 16 06:21:04 +0000 2013,aliffahme,,528,This world.,,"RT @AKUANAKWATAN: @NgaKorMing Before pru14 , decades you kit siang and bangsa @dapmalaysia claimed Malaysia has bancrupt but it was @dapmal…",0,2022-05-21 01:43:08+00:00
1367397186779029509,Thu Mar 04 08:52:01 +0000 2021,Bossbm17,HARAP PH DIKUBURKAN SEGERA..,477,,,"RT @RameshRaoAKS: Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada #Bari…",0,2022-05-21 01:40:14+00:00
1481942226456690691,Fri Jan 14 10:52:25 +0000 2022,Jack_AntiBodo,"Mild Doses of Anti-Stupidity For Idiots 

#AntiBodo
#AntiStupidity",2242,,,@RameshRaoAKS @SyedSaddiq @partimuda @amkjohorrasmi @DAPSYMalaysia @PartiAmanah @pakatanharapan_ Ini lu isap apa ma… https://t.co/lVjLl4d5RS,0,2022-05-21 01:36:14+00:00
1043154839251738627,Fri Sep 21 15:07:49 +0000 2018,4thepeople15,foodie #dotherightthings! Facts don’t lie.,829,Malaysia,,"@Speedarion For 2-3 years, @AzminAli been talking a lot of FDI and successes in bringing investors BUT nothing ever… https://t.co/KnihuhpKcG",6,2022-05-21 01:24:24+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,Jika Puak Otak Selut Ini Memerintah Negara Sekali Lagi… Semua Rumah Penyokong PHHaprak Akan Di Penuhi Pokok Ganja U… https://t.co/JsPQ9myfL0,14,2022-05-21 01:15:02+00:00
955232635193778176,Mon Jan 22 00:16:22 +0000 2018,drrofaizal,Family Medicine Specialist,26,,,"Byk isu2 rakyat terutama harga barang naik, bekalan ayam, isu harga gula

Xde ke bhgn comm @pakatanharapan_  x namp… https://t.co/wvuRkXiW45",1,2022-05-21 00:51:43+00:00
289976069,Fri Apr 29 14:55:09 +0000 2011,mynewshub,MENGKRITIK DAN MENEGUR,21592,Malaysia,,"RT @RameshRaoAKS: Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada #Bari…",0,2022-05-21 00:42:05+00:00
1953296359,Fri Oct 11 04:13:17 +0000 2013,thanenthiran3,,962,,,"RT @RameshRaoAKS: Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada #Bari…",0,2022-05-21 00:34:06+00:00
42545039,Tue May 26 02:31:28 +0000 2009,tikus_besar,100% organic,78,malaysia,,"https://t.co/ua1mihPcLl
Many Opposition supporters believe this to be true, thanks to 
1. Anwar's crazed desire for… https://t.co/DIon2jSPF8",0,2022-05-21 00:26:22+00:00
1181065512173723649,Mon Oct 07 04:35:44 +0000 2019,FMNglobal,#Malaysia #NegaraKu,20,Malaysia,,@rafiziramli Your @pakatanharapan_ @KEADILAN has good track record of losing many recent PRNs. Think about the comi… https://t.co/aWbKJKqVs7,2,2022-05-20 23:43:24+00:00
990508945713258502,Sun Apr 29 08:31:50 +0000 2018,notrust_anymore,#StillNotMYpm #Millionsmile #malaysiagoingdark #peoplehope,477,"Petaling Jaya, Selangor",,@AliFadzil @HamdanRukun @NgaKorMing @dapmalaysia @pakatanharapan_ Sapa ckp start masa PH....tgk sikit harga barang… https://t.co/OneSTlRat0,0,2022-05-20 22:57:06+00:00
273738418,Tue Mar 29 02:18:14 +0000 2011,melayu69,,159,Selangor,,@RenoFirdaus7 @pakatanharapan_ @PartiAmanah @PejuangRasmi @UMNO_Orkid @PASPusat @BernamaTV @BuletinTV3… https://t.co/khehq9Xj80,0,2022-05-20 22:41:35+00:00
1956391519,Sat Oct 12 10:39:07 +0000 2013,hafezalmohd,,41,KualaLumpurMalaysia,,@Jintaijuu892111 @fmtoday @IsmailSabri60 @pakatanharapan_ @partimuda @PejuangRasmi Ni dulu ada lima orang sekarang… https://t.co/QATV4vXQu2,1,2022-05-20 22:38:17+00:00
273738418,Tue Mar 29 02:18:14 +0000 2011,melayu69,,159,Selangor,,@RenoFirdaus7 @pakatanharapan_ @nitizen0165 @UtusanMalaysia @BuletinTV3 @BernamaTV PELIK BIN AJAIB KLU MSIA BOLE CI… https://t.co/omINcUHypN,0,2022-05-20 22:37:40+00:00
523295134,Tue Mar 13 14:07:34 +0000 2012,syakas22,,9,"papar, Sabah",,@adzman86 @pakatanharapan_ @KEADILAN @JohariAbdul5 Jawapan paling hampas,0,2022-05-20 21:36:52+00:00
1240851232379420674,Fri Mar 20 04:02:59 +0000 2020,AliRusydanJ01,"Proud to be Johorean 
#budakjohor
#bangsajohor",93,"Johor Bahru, Johor",,RT @morasaki12: @NgaKorMing Don't ever vote @pakatanharapan_ again 👌,0,2022-05-20 18:38:17+00:00
1240851232379420674,Fri Mar 20 04:02:59 +0000 2020,AliRusydanJ01,"Proud to be Johorean 
#budakjohor
#bangsajohor",93,"Johor Bahru, Johor",,"RT @AKUANAKWATAN: @NgaKorMing Before pru14 , decades you kit siang and bangsa @dapmalaysia claimed Malaysia has bancrupt but it was @dapmal…",0,2022-05-20 18:36:12+00:00
78906108,Thu Oct 01 13:43:33 +0000 2009,ketuakampong,woodsmoke memories,47,Bahrain,,@adzman86 @pakatanharapan_ @KEADILAN @JohariAbdul5 Champion dungu,0,2022-05-20 18:30:44+00:00
459231209,Mon Jan 09 12:36:59 +0000 2012,AliFadzil,,143,,,"@HamdanRukun You want to know the Lesson learnt @NgaKorMing . Its easy, Never Again  @dapmalaysia . The rot started… https://t.co/ktYHpFryhd",10,2022-05-20 17:53:31+00:00
1259809999062093824,Mon May 11 11:38:37 +0000 2020,BilliBear3,Don’t teach the crab to walk straight.,630,,,"@yvonneAPY @thevibesnews @Ambiga_S @pakatanharapan_ In this trying moment, the people will not relying on the young… https://t.co/XwJfQAgrc8",0,2022-05-20 16:54:39+00:00
1259809999062093824,Mon May 11 11:38:37 +0000 2020,BilliBear3,Don’t teach the crab to walk straight.,630,,,RT @thevibesnews: Senior lawyer and activist @Ambiga_S has issued a stern warning to @pakatanharapan_ to bring about renewal or face the bl…,0,2022-05-20 16:52:32+00:00
39017635,Sun May 10 08:09:52 +0000 2009,yvonneAPY,Follower of Jesus Christ. Proverb 1:7 The fear of the Lord is the beginning of knowledge: but fools despise wisdom and instruction.,1532,Malaysia,,RT @thevibesnews: Senior lawyer and activist @Ambiga_S has issued a stern warning to @pakatanharapan_ to bring about renewal or face the bl…,0,2022-05-20 16:18:16+00:00
39017635,Sun May 10 08:09:52 +0000 2009,yvonneAPY,Follower of Jesus Christ. Proverb 1:7 The fear of the Lord is the beginning of knowledge: but fools despise wisdom and instruction.,1532,Malaysia,,@thevibesnews @Ambiga_S @pakatanharapan_ This statement does not tally with reality. Umno-PAS are led by old men &amp;… https://t.co/6y5tQA4SNF,3,2022-05-20 16:17:51+00:00
1317858078,Sun Mar 31 06:59:11 +0000 2013,McKen7ie,RESISTANCE!,542,,,@pakatanharapan_ cakap dengan jelas sebelum PRU15 akan datang sama ada nak guna pendekatan khemah besar atau tidak.… https://t.co/3mJTFautsb,0,2022-05-20 16:15:33+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,"Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada… https://t.co/qhwPZwzWKN",38,2022-05-20 16:08:38+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@MalaysiaGazette #PPBM Eloklah Kembali ke lubuk najis #Pakatanharapan,0,2022-05-20 16:03:41+00:00
1049376613110956032,Mon Oct 08 19:10:55 +0000 2018,NicnackNina,"Keluhuran Perlembagaan @ Supremacy of the Constitution

My anonymity & privacy is my right. My views are my own.",829,,,@thevibesnews @Ambiga_S @pakatanharapan_ The old man's secretary.,0,2022-05-20 16:01:05+00:00
941012330,Sun Nov 11 10:41:40 +0000 2012,Hafeez_77,"Papadom at its best, my own tweet is mine.",204,"Alor Star, Kedah",,RT @BitOne17: @thevibesnews @Ambiga_S @pakatanharapan_ It's daydreaming of you Amiga to daydream PH will govern this country again...dream…,0,2022-05-20 15:37:30+00:00
1964132558,Wed Oct 16 06:21:04 +0000 2013,aliffahme,,528,This world.,,"RT @AKUANAKWATAN: Perlantikan dia sebagai duta ke indonesia , bukan shj di bantah @pakatanharapan_ malah juga di pertikaikan oleh orang @um…",0,2022-05-20 14:30:42+00:00
1422939306163724288,Wed Aug 04 15:16:36 +0000 2021,DoramanNormalah,Jangan Cakap Cikgu Tak Payung,40,,,@MissShirleyLIM @masnitasha @pakatanharapan_ @WongChenPKR @scheekeong @guanenglim @DrDzul @LiewChinTong Yakin nye k… https://t.co/xraTeonHRj,0,2022-05-20 14:15:00+00:00
2462805314,Fri Apr 25 06:49:48 +0000 2014,SSRzain,the least another 25 years.......🐅♍🇲🇾......golongan PEKERJA wajib mengetahui hak sebagai pekerja jangan lagi diperbodohkan oleh majikan rakus X beretika,373,,,RT @partneriqbal: @thevibesnews @Ambiga_S @pakatanharapan_ Always preaching without going to the ground. How do you explain najib and zahid…,0,2022-05-20 14:06:17+00:00
2462805314,Fri Apr 25 06:49:48 +0000 2014,SSRzain,the least another 25 years.......🐅♍🇲🇾......golongan PEKERJA wajib mengetahui hak sebagai pekerja jangan lagi diperbodohkan oleh majikan rakus X beretika,373,,,"@partneriqbal @thevibesnews @Ambiga_S @pakatanharapan_ hubris depa ni, ingat yg tentukan siapa menang PRU kerusi urban agaknya",0,2022-05-20 14:05:15+00:00
3112038288,Sat Mar 28 03:51:23 +0000 2015,En_Blue_Bird,"Encik security. Remaja purba yg baru ber twitter. Bahasa tanpa baju. Suka like, Benci block.. Pandangan peribadi. Security kais pagi makan malam
#mohonterasa",2691,"Kuala Lumpur, Wilayah Persekut",,Klo Mahathir jadi PM @pakatanharapan_ memey benda ni tak mustahil berlaku. https://t.co/xEadOm1ZiG,5,2022-05-20 13:57:03+00:00
1030874012,Sun Dec 23 16:20:30 +0000 2012,Jintaijuu892111,Bebas mengkritik jika rasa sesuatu yg x betul tanpa memilih bulu demi utk kebaikan,60,,,@hafezalmohd @fmtoday @IsmailSabri60 @pakatanharapan_ @partimuda @PejuangRasmi @IsmailSabri60 Mail Bera pohon jelas… https://t.co/7z4lbMNuWE,1,2022-05-20 13:55:57+00:00
610439794,Sun Jun 17 02:17:24 +0000 2012,AKUANAKWATAN,"Anak Watan Jati @ Tanah Melayu 
Ahlul Sunnah Wal Jamaah
Musuh aku adalah semua yang memusuhi Sunnah Wal Jamaah dan puak2 Anti Islam Anti Melayu Anti Raja Melayu",4167,Malaysia,,Patutlah @pakatanharapan_ bantah akta katak https://t.co/D3hxMhbkUD,8,2022-05-20 13:52:24+00:00
1503393058968113153,Mon Mar 14 15:30:41 +0000 2022,MissShirleyLIM,"Democracy is being allowed to vote for the candidate you dislike least-R.Byrne-
Twit i semua pertanyaan tau, klu i terlupa letak tanda soal tu maaf eh.",52,,,@DoramanNormalah @masnitasha @pakatanharapan_ @WongChenPKR @scheekeong @guanenglim @DrDzul @LiewChinTong But we hav… https://t.co/90pT1SFh6q,0,2022-05-20 13:23:57+00:00
1503393058968113153,Mon Mar 14 15:30:41 +0000 2022,MissShirleyLIM,"Democracy is being allowed to vote for the candidate you dislike least-R.Byrne-
Twit i semua pertanyaan tau, klu i terlupa letak tanda soal tu maaf eh.",52,,,"@masnitasha @pakatanharapan_ &amp; they claimed UMNONAJIB punya medsoc lagi meriah, i dunno how they define meriah.. ai… https://t.co/fZqmCVFf01",2,2022-05-20 13:13:14+00:00
610439794,Sun Jun 17 02:17:24 +0000 2012,AKUANAKWATAN,"Anak Watan Jati @ Tanah Melayu 
Ahlul Sunnah Wal Jamaah
Musuh aku adalah semua yang memusuhi Sunnah Wal Jamaah dan puak2 Anti Islam Anti Melayu Anti Raja Melayu",4167,Malaysia,,"Perlantikan dia sebagai duta ke indonesia , bukan shj di bantah @pakatanharapan_ malah juga di pertikaikan oleh ora… https://t.co/bGIncPIow5",2,2022-05-20 13:07:43+00:00
